Year,Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
2020,Chile,laboratio ballerina,0,0,0,0,2,0,0,0,2,3,13
2020,Chile,Laboratirio Durandin,0,1,0,0,0,0,0,0,1,3,13
2020,Chile,Laboratorio  Duradin,0,2,0,0,4,10,0,0,16,3,13
2020,Chile,Laboratorio  mintlab,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,laboratorio ballerina,0,0,0,21,0,0,0,0,21,3,13
2020,Chile,laboratorio heel,0,0,0,0,0,1,0,0,1,3,13
2020,Chile,laboratorio kadus S.A.,0,1,0,0,0,0,0,0,1,3,13
2020,Chile,laboratorio knop,0,0,0,0,2,0,0,0,2,3,13
2020,Chile,laboratorio mintlab,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Leblon,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Libesa,0,0,0,8,0,0,0,0,8,3,13
2020,Chile,Lucchetti,0,0,0,0,0,4,0,0,4,3,13
2020,Chile,Magic Lab,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,"Mars, Incorporated",0,3,0,6,0,1,0,0,10,3,13
2020,Chile,Maver,0,0,0,2,0,0,0,0,2,3,13
2020,Chile,Medcell,0,5,0,2,0,0,0,0,7,3,13
2020,Chile,medipharma Inc.,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Merkat,0,2,0,0,0,0,0,0,2,3,13
2020,Chile,minuto verde,0,0,5,0,0,0,0,0,5,3,13
2020,Chile,Moccagatta,0,0,0,0,0,2,0,0,2,3,13
2020,Chile,Mondelez International,0,0,0,7,0,2,0,0,9,3,13
2020,Chile,Mourra,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Munich pharma medical,0,2,0,2,0,0,0,0,4,3,13
2020,Chile,nature's bounty,0,0,0,0,2,0,0,0,2,3,13
2020,Chile,Nestle,0,0,0,17,0,26,1,0,44,3,13
2020,Chile,newells bronds,0,0,0,9,0,0,0,0,9,3,13
2020,Chile,Nosotras,0,0,1,0,0,0,0,0,1,3,13
2020,Chile,NotCo,0,0,0,1,1,0,0,0,2,3,13
2020,Chile,OraSí,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,oregon,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,pacificblu,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Pepsico,0,0,0,2,9,10,0,0,21,3,13
2020,Chile,Perfumerias unidas S.A,0,0,0,0,0,1,0,0,1,3,13
2020,Chile,Philips,0,0,0,0,0,0,0,1,1,3,13
2020,Chile,Pilot,0,0,0,4,0,0,0,0,4,3,13
2020,Chile,Proarte,0,0,0,4,0,0,0,0,4,3,13
2020,Chile,Procter & Gamble,0,4,3,4,0,1,0,0,12,3,13
2020,Chile,Productos Fernandez,0,0,0,5,0,0,0,0,5,3,13
2020,Chile,Prozone,0,0,0,2,0,0,0,0,2,3,13
2020,Chile,Reckitt Benckiser,0,2,0,0,1,0,0,0,3,3,13
2020,Chile,Reutter S.A.,0,0,1,0,0,0,0,0,1,3,13
2020,Chile,Sadia,0,0,0,0,0,4,0,0,4,3,13
2020,Chile,San Pedro,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Saval,0,0,0,2,0,0,0,0,2,3,13
2020,Chile,Sc Johnson,0,4,0,0,0,3,1,0,8,3,13
2020,Chile,Sharpie,0,0,0,9,0,0,0,0,9,3,13
2020,Chile,SMB FARMA,0,0,0,1,0,0,0,0,1,3,13
2020,Chile,Stabilo,0,0,0,0,0,9,0,0,9,3,13
2020,Chile,Stabilo boss,0,0,0,0,0,9,0,0,9,3,13
2020,Chile,Starbucks,0,0,0,0,0,2,0,0,2,3,13
2020,Chile,The Clorox Group,0,22,0,5,3,1,0,0,31,3,13
2020,Chile,The Coca-Cola Company,0,0,2,0,119,15,0,0,136,3,13
2020,Chile,Tottus S.A.,0,0,0,0,1,0,0,0,1,3,13
2020,Chile,Tremex S.A.,0,1,0,0,0,0,0,0,1,3,13
2020,Chile,Trendy,0,0,0,16,0,0,6,0,22,3,13
2020,Chile,tres montes lucchetti,0,0,0,2,0,12,0,0,14,3,13
2020,Chile,tucapel S.A.,0,0,1,7,0,0,0,0,8,3,13
2020,Chile,Turbo,0,0,0,3,0,0,0,0,3,3,13
2020,Chile,Unbranded,0,26,49,52,36,17,7,1,188,3,13
2020,Chile,Unilever,0,31,0,22,21,1,0,0,75,3,13
2020,Chile,Universal Robina Corporation,0,0,3,0,0,6,0,0,9,3,13
2020,Chile,Walmart,0,4,5,11,9,13,0,0,42,3,13
2020,Chile,Watts,0,0,0,1,0,0,0,0,1,3,13
2020,China,Adidas,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Ajisen,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Anhui China Tobacco Industry Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,"Baolisu Beverage Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Beijing Dabao Cosmetics Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Beijing Kangbel Food Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Binglang Drinking Water Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"BiosTime Inc., GuangZhou",0,0,0,1,0,0,0,0,1,1,2175
2020,China,"BRIGHT DAIRY & FOOD co., ltd",0,0,0,8,0,0,0,0,8,1,2175
2020,China,Buyijia,0,0,0,1,0,0,0,0,1,1,2175
2020,China,C'estbon,0,0,0,38,14,0,0,0,52,1,2175
2020,China,Can,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Carbofuran pesticide,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Chaoqiang,0,0,0,6,0,0,0,0,6,1,2175
2020,China,China Tobacco Guangxi Industrial Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,China Tobacco Jiangsu Group,0,0,0,39,0,0,0,0,39,1,2175
2020,China,Chongqing Lanpiao Daily necessities Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,COFCO ,0,0,0,2,0,0,0,0,2,1,2175
2020,China,COMBI,0,0,0,1,0,0,0,0,1,1,2175
2020,China,CTHIC,0,0,0,10,0,0,0,0,10,1,2175
2020,China,culcigan,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Dali Foods Group,0,0,0,10,0,0,0,0,10,1,2175
2020,China,Danone,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Daohua Village,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Dashang Group,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Dazhiwei,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Difo,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Dongpeng Beverage (Group) Co. LTD,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Dongtingshuihu,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Evian (China) Group Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Familymart,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Frolli,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Fujian China Tobacco Industry Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Fujian Kangzhiwei Food Industry Co. LTD,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Fujian New Hope Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Fujian Ningde Tianshuifang Beverage Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Fujian Qinqin Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Fujian Shengji Food and Beverage Co. LTD,0,0,0,0,1,0,0,0,1,1,2175
2020,China,Fujian Xianjing Food Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Fujiya,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Fuling Zhacai Group,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Fuzhou Huaxin Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Ganten,0,0,0,41,2,0,0,0,43,1,2175
2020,China,Gejiang shanquan,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Guangdong Maojiazhuang Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Guangdong Taiqi Food Enterprise Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Guangzhou Wanglaoji Pharmaceutical Co. LTD,0,0,0,6,0,0,0,0,6,1,2175
2020,China,Guiyang Jiushangyu Bait Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Hangzhou Tobacco Factory,0,0,0,109,0,0,0,0,109,1,2175
2020,China,Hao Li You Food Co. LTD,0,0,0,25,0,0,0,0,25,1,2175
2020,China,Haoshiwu,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Happy Lemon,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Harbin Qiulin Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Hebei Kangda Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Hebei Sanyuan Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Heilongjiang Li Feng Food Co. LTD,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Hengshun Group Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Hong Yun Hong He Group,0,0,0,111,0,0,0,0,111,1,2175
2020,China,Hongta Group,0,0,0,136,0,0,0,0,136,1,2175
2020,China,Hubei Bake Pharmaceutical Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Hubei China Tobacco Group,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Hubei China Tobacco Industry Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Hubei Laogui bait Co. LTD,0,0,0,14,0,0,0,0,14,1,2175
2020,China,Hubei Longwanghen Fishing Gear Group,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Hubei Mipopo Biotechnology Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,HuiErKang Group,0,0,0,7,0,0,0,0,7,1,2175
2020,China,Hunan China Tobacco Industry Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Hunan China Tobacco Industry Corporation,0,0,0,19,0,0,0,0,19,1,2175
2020,China,Hunan KOUWEIWANG Group Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Hunan Wuzi Drunk Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Infinitus (China) Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Inner Mongolia Kunming Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Inner Mongolia Yili Industrial Group Limited by Share Lt,0,0,0,2,1,0,0,0,3,1,2175
2020,China,Inner Mongolia Yili Industrial Group Limited by Share Ltd,0,0,0,24,0,0,0,0,24,1,2175
2020,China,Jia Jia Yue Group Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Jiangsu China Tobacco Industry Co. LTD,0,0,0,17,0,0,0,0,17,1,2175
2020,China,Jiexiang,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Jilin Tobacco Industry Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Jin Wei Beverage & Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Jinhongye Paper Group Co. LTD,0,0,0,10,0,0,0,0,10,1,2175
2020,China,"Jinlihejia 
crispy date",0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Jinmailang Beverage Co., LTD",0,0,0,9,3,0,0,0,12,1,2175
2020,China,Jinshahe noodle industry,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Junlebao,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Junyao Group Company,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Juxian Neng Mai Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,KongWeng Food Development Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Kouliuxiang Food Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,L'ORÉAL,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Labixiaoxin (Fujian) Food Industry Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Lanjing,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Laopianfang,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Lengzhongquan,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Liaoning Huishan Dairy Group Co.,Ltd",0,0,0,2,0,0,0,0,2,1,2175
2020,China,Libang Group Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Liby,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Liguoxiang,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Lipo,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Liqun Group,0,0,0,28,0,0,0,0,28,1,2175
2020,China,Liwayway Holdings Company Limited,0,0,0,35,0,0,0,0,35,1,2175
2020,China,Longbaogen,0,0,0,7,0,0,0,0,7,1,2175
2020,China,Longjing Ganquan,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Ma's Kangda Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Mapaklan,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Master Kong,0,0,0,0,11,0,0,0,11,1,2175
2020,China,Master Kong ,0,0,0,109,8,0,0,0,117,1,2175
2020,China,Mcdonald's,0,0,0,5,0,0,0,0,5,1,2175
2020,China,Mengniu Dairy,0,0,0,24,0,0,0,0,24,1,2175
2020,China,Mengniu Dairy ,0,0,0,2,0,0,0,0,2,1,2175
2020,China,MICO,0,0,0,1,0,0,0,0,1,1,2175
2020,China,MICVC ookies,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Miduoqi Foods Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Mingkang Pharmaceutical Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Mingren Natural Soda Water Co. LTD,0,0,0,0,2,0,0,0,2,1,2175
2020,China,Mondelez International,0,0,0,3,0,0,0,0,3,1,2175
2020,China,My guard,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Nais,0,0,0,8,0,0,0,0,8,1,2175
2020,China,Nanchang Jiayubao Ecological Technology Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Nanjing Hyun Herman,0,0,0,46,0,0,0,0,46,1,2175
2020,China,Nestle,0,0,0,5,0,0,0,0,5,1,2175
2020,China,Ningbo Haitian Group Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Nipiao (Suzhou) Paper Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Nongfu Spring,0,1,0,156,50,0,0,0,207,1,2175
2020,China,PEFRIGERANT,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Pepsico,0,0,0,32,2,0,0,0,34,1,2175
2020,China,Perfetti Van Melle,0,0,0,17,0,0,0,0,17,1,2175
2020,China,Philip Morris International,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Pingjiang Baiweijia Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Plum candy,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Probiotics,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Procter & Gamble,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Qingcheng,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Qingdao Cigarette Factory,0,0,0,7,0,0,0,0,7,1,2175
2020,China,"QINGDAO double star co., ltd",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Qingdao New Hope Qin Brand Dairy Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Qinglan (Guangdong) Food and Beverage Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Red Bull Vitamin Beverage Co. LTD,0,0,0,66,0,0,0,0,66,1,2175
2020,China,Robust,0,0,0,36,4,0,0,0,40,1,2175
2020,China,Sansheng Chemical (Shanghai) Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,SC Johnson Wax,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Septwolves,0,0,0,40,0,0,0,0,40,1,2175
2020,China,Shandong China Tobacco Industry Co. LTD,0,0,0,78,0,0,0,0,78,1,2175
2020,China,Shandong Huashi fishing bait Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Shandong Yuerle Fishing Bait Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shandong Zouping Pesticide Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shanghai Jahwa Corporation,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Shanghai Laiyifen Co., LTD",0,0,0,14,0,0,0,0,14,1,2175
2020,China,Shanghai Sanniu Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shanghai Tobacco Company,0,0,0,36,0,0,0,0,36,1,2175
2020,China,"Shanghai Weihaomei Food Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shanghai White Cat (Group) Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,"Shanwairenjia Water Industry Co., LTD",0,0,0,4,0,0,0,0,4,1,2175
2020,China,Shanxi Fengke Agricultural Science and Technology Co. LTD,0,0,0,6,0,0,0,0,6,1,2175
2020,China,Shenfeng Mountain Spring Water Factory of Youxi County,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Shengtai Dairy Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Shenyang Deshi Enterprise Group Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shenzhen Jiale Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shenzhen Wanfuquan Beverage Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shijiazhuang Cigarette Factory,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Shuanghui,0,0,0,54,0,0,0,0,54,1,2175
2020,China,Shuanghui Group,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Shunfeng Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Sichuan West wind Bait fishing gear Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Sichuan Yulang Fishing Bait Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Sichuan Zhousangong fishing Gear Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Siwin Foods,0,0,0,1,0,0,0,0,1,1,2175
2020,China,South Korea's Lotte Co,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Starbucks Coffee,0,0,0,0,1,0,0,0,1,1,2175
2020,China,Strong,0,0,0,21,1,0,0,0,22,1,2175
2020,China,Sungiven Food,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Suzhou Zhoudachu Flavoring Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Taiwushi,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Taoli Bread Co., LTD",0,0,0,2,0,0,0,0,2,1,2175
2020,China,Tazhu,0,0,0,1,0,0,0,0,1,1,2175
2020,China,The Coca-Cola Company,0,1,0,116,17,0,0,0,134,1,2175
2020,China,The JDB Group,0,0,0,15,0,0,0,0,15,1,2175
2020,China,Uni-President Enterprises Corporation,0,0,0,70,5,0,0,0,75,1,2175
2020,China,Unilever,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Vinda,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Vitasoy,0,0,0,2,0,0,0,0,2,1,2175
2020,China,"Vivi Food & Beverage Co., LTD",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Wahaha,0,0,0,86,2,0,0,0,88,1,2175
2020,China,Wall'S,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Want Want Group,0,0,0,32,0,0,0,0,32,1,2175
2020,China,Weihai Handing fishing Gear Co. LTD,0,0,0,4,0,0,0,0,4,1,2175
2020,China,Wolong,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Wuhan Cajiayi Electronic Commerce Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Wuhan Hengda Spring Industry Co. LTD,0,0,0,0,1,0,0,0,1,1,2175
2020,China,Xiangbalao Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Xiatian Yingxiang,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Xingguang Industrial Company,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yakult Corporation,0,0,0,17,0,0,0,0,17,1,2175
2020,China,Yidazao  Dairy Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yijie Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yinghe,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Yinlu Foods Group,0,0,0,6,0,0,0,0,6,1,2175
2020,China,Yishintang (Shandong) Beverage Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yizhong Tobacco (Group) Co. LTD,0,0,0,137,0,0,0,0,137,1,2175
2020,China,Yongxing Beverage Company,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Youyou Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yuanqisenlin (Beijing) Food Technology Group Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yue kang pharmaceutical co.,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Yuedaxing preservative,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Yum! Brands lnc,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Yunnan Baiyao,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Zhecong,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Zhejiang Yongyu Bamboo Industry Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Zheng Wang Jinxi Sauce Park,0,0,0,1,0,0,0,0,1,1,2175
2020,China,"Zhengzhou Sinian food co., Ltd",0,0,0,1,0,0,0,0,1,1,2175
2020,China,Zhengzhou Weilong Food Co. LTD,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Zhenhua Plastic Packaging Co. LTD,0,0,0,8,0,0,0,0,8,1,2175
2020,China,Zhongjie Frozen Novelties  Food Co. LTD,0,0,0,3,0,0,0,0,3,1,2175
2020,China,Zhongwo Industrial Co. LTD,0,0,0,0,1,0,0,0,1,1,2175
2020,China,Zhoujiashan,0,0,0,2,0,0,0,0,2,1,2175
2020,China,Zhoushan Guan Sutang Food Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,China,Zhuhai Watermaster Biological Technology Co. LTD,0,0,0,1,0,0,0,0,1,1,2175
2020,Colombia,Alliance Global Group,0,0,0,1,0,0,0,0,1,10,274
2020,Colombia,Bimbo,0,0,15,6,6,4,0,0,31,10,274
2020,Colombia,British American Tobacco,0,0,0,5,0,0,0,0,5,10,274
2020,Colombia,Colgate-Palmolive,0,10,7,15,3,9,0,0,44,10,274
2020,Colombia,Colombina,0,0,0,23,14,4,0,0,41,10,274
2020,Colombia,Corona,0,0,1,0,0,0,0,0,1,10,274
2020,Colombia,Heineken International,0,0,0,4,0,0,0,0,4,10,274
2020,Colombia,Herbalife,0,8,0,0,0,2,0,0,10,10,274
2020,Colombia,Houchens Industries,0,1,0,0,0,0,0,0,1,10,274
2020,Colombia,Johnson & Johnson,0,0,0,0,5,0,0,0,5,10,274
2020,Colombia,Kellogg Company,0,0,4,0,0,0,0,0,4,10,274
2020,Colombia,Kimberly-Clark,0,0,1,0,0,1,0,0,2,10,274
2020,Colombia,"Mars, Incorporated",0,0,1,0,0,0,0,0,1,10,274
2020,Colombia,Mondelez International,0,0,0,0,0,6,0,0,6,10,274
2020,Colombia,Nestle,0,0,0,1,7,0,0,0,8,10,274
2020,Colombia,Parmalat,0,0,6,0,0,0,0,0,6,10,274
2020,Colombia,Pepsico,0,0,14,114,165,20,0,0,313,10,274
2020,Colombia,Procter & Gamble,0,9,5,5,0,3,0,0,22,10,274
2020,Colombia,Reckitt Benckiser,0,1,0,0,0,0,0,0,1,10,274
2020,Colombia,The Clorox Group,0,6,0,0,0,0,0,0,6,10,274
2020,Colombia,The Coca-Cola Company,15,0,0,0,117,0,0,0,132,10,274
2020,Colombia,Unbranded,0,3,26,1118,1976,38,3,12,3176,10,274
2020,Colombia,Unilever,0,9,1,2,3,3,0,0,18,10,274
2020,Colombia,Walgreens,0,0,0,0,4,0,0,0,4,10,274
2020,Denmark,3M,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,AB InBev,0,0,0,0,0,1,0,0,1,12,121
2020,Denmark,Abena Holding A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Adidas,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Akita,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Aldi,0,0,0,1,1,0,0,0,2,12,121
2020,Denmark,Alfred Ritter Gmbh&Co,0,0,0,2,0,2,0,0,4,12,121
2020,Denmark,Alimentation Couche-Tard,0,0,0,3,0,0,0,0,3,12,121
2020,Denmark,Amer Sports,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,American Tobacco Company,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Apotekernes A.m.b.a.,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Aqua d’Or Mineral Water a/s / Danone,0,1,0,3,5,0,0,0,9,12,121
2020,Denmark,Argo,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Arla Foods,0,1,0,6,1,1,0,0,9,12,121
2020,Denmark,Atria Danmark A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Bahlsen,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Bang & Olufsen,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Barilla Group,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Beco Pets,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Birger Christensen A/S,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Body Lab,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Borup Kemi,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Bouchard / Halloren Chocolate Factory,0,0,0,5,0,0,0,0,5,12,121
2020,Denmark,Bräuner Retails A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,British American Tobacco,0,0,0,39,0,0,0,0,39,12,121
2020,Denmark,Bryghuset Braunstein,0,0,0,0,0,1,0,0,1,12,121
2020,Denmark,Bunzl PLC,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Butik Vivi,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Calico Brands,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Candelas,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Capri Sun Group Holding,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Carlsberg Group,0,1,0,13,0,7,1,0,22,12,121
2020,Denmark,Cederroth AB / Orkla,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Chrisco a/s,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Cloetta,0,0,0,15,0,0,0,0,15,12,121
2020,Denmark,CO-RO A/S,0,0,0,5,0,0,0,0,5,12,121
2020,Denmark,Colgate-Palmolive,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Coop,0,0,0,7,0,2,0,0,9,12,121
2020,Denmark,Costco Wholesale Corporation,0,0,1,0,0,0,0,0,1,12,121
2020,Denmark,Cosy Bar,0,0,0,1,0,0,0,0,1,12,121
